pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,events,description,bb_type,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,pitch_name
SL,5/8/2021,83.1,-2.15,5.42,"Contreras, William",double,hit_into_play,line_drive,235,100.2,14,81.7,1895,6,Slider
SL,9/12/2021,83.1,-2.29,4.79,"Soler, Jorge",double,hit_into_play,line_drive,281,95.7,18,83,2492,6.3,Slider
CU,9/12/2021,83.1,-1.66,6.44,"d'Arnaud, Travis",field_out,hit_into_play,ground_ball,19,99.3,-7,84.3,2507,6.6,Curveball
CH,9/8/2021,83.1,-2.25,5.77,"García, Luis",field_out,hit_into_play,fly_ball,303,88.4,40,82.8,2369,6.2,Changeup
FC,8/11/2021,83.1,1.73,6.59,"Swanson, Dansby",field_out,hit_into_play,fly_ball,307,91.7,46,83.1,2220,6,Cutter
SL,5/13/2021,83.1,-3.06,6.24,"Bichette, Bo",field_out,hit_into_play,fly_ball,326,87.6,31,82.8,2759,6.4,Slider
SL,4/14/2021,83.1,1.85,6.37,"Aguilar, Jesús",double,hit_into_play,line_drive,292,89.6,22,83.3,3189,6.4,Slider
SL,8/8/2021,83.1,1.68,5.98,"Barrera, Tres",single,hit_into_play,line_drive,198,80.5,15,83.6,2575,6.3,Slider
CH,6/15/2021,83,1.66,5.88,"Albies, Ozzie",field_out,hit_into_play,popup,131,80.2,72,83.3,1825,6.3,Changeup
SL,5/12/2021,83,-1.18,5.83,"Swanson, Dansby",field_out,hit_into_play,fly_ball,353,93,31,83.3,2328,6.5,Slider
CH,4/11/2021,83,1.65,6.52,"Riley, Austin",single,hit_into_play,ground_ball,7,74.4,-18,82.9,2067,6.1,Changeup
SL,8/11/2021,83,-0.71,6.14,"Heredia, Guillermo",field_out,hit_into_play,popup,174,71.1,56,82.7,2533,5.6,Slider
CH,5/21/2021,83,2.15,6.07,"Ozuna, Marcell",field_out,hit_into_play,fly_ball,246,73.2,38,82.7,1940,6,Changeup
FF,8/28/2021,83,-3.91,1.12,"Soler, Jorge",single,hit_into_play,ground_ball,10,82.9,-15,81.9,1874,6,4-Seam Fastball
FC,5/21/2021,83,2.57,5.98,"Freeman, Freddie",field_out,hit_into_play,fly_ball,383,98.6,26,83,2558,5.9,Cutter
CH,5/13/2021,83,-0.74,6.98,"Freeman, Freddie",field_out,hit_into_play,ground_ball,105,97.4,6,82.9,1705,6,Changeup
CH,7/17/2021,82.9,2.67,5.34,"Swanson, Dansby",field_out,hit_into_play,ground_ball,4,99.2,-22,83.6,1493,6.6,Changeup
SL,8/28/2021,82.9,-1.8,4.97,"Duvall, Adam",field_out,hit_into_play,fly_ball,402,104.4,37,83.8,2746,6.7,Slider
FA,5/21/2021,82.9,-1.68,5.65,"Albies, Ozzie",field_out,hit_into_play,fly_ball,213,79.1,52,81.9,1855,5.5,Fastball
SL,8/8/2021,82.9,2.33,6.36,"Duvall, Adam",home_run,hit_into_play,fly_ball,415,108.6,25,84.1,2317,6.8,Slider
FS,5/21/2021,82.9,1.98,5.64,"Acuña Jr., Ronald",field_out,hit_into_play,ground_ball,3,73.5,-27,83.4,1462,6.6,Split-Finger
CH,8/12/2021,82.9,-2.17,5.39,"Freeman, Freddie",field_out,hit_into_play,fly_ball,345,90.7,37,83.6,1781,6.8,Changeup
CH,9/30/2021,82.9,-2.44,5.8,"Swanson, Dansby",single,hit_into_play,line_drive,207,87.5,18,83.8,1894,7.1,Changeup
FS,8/27/2021,82.9,-2.49,5.91,"Freeman, Freddie",field_out,hit_into_play,fly_ball,331,94.6,42,83.1,1240,6.6,Split-Finger
SL,8/28/2021,82.9,-1.78,5.04,"Freeman, Freddie",single,hit_into_play,ground_ball,9,95.5,-7,83.1,2625,6.5,Slider
CH,10/3/2021,82.9,-2.25,5.04,"Albies, Ozzie",field_out,hit_into_play,ground_ball,2,62,-32,84,1725,6.8,Changeup
SL,5/7/2021,82.9,2.87,5.74,"Gregorius, Didi",field_out,hit_into_play,ground_ball,39,68.9,1,83.1,2635,6.4,Slider
SL,5/8/2021,82.9,1.71,6.67,"Realmuto, J.T.",field_out,hit_into_play,popup,77,89.3,76,83.5,2390,6.2,Slider
SL,6/6/2021,82.9,-2.98,6.2,"Taylor, Chris",field_out,hit_into_play,fly_ball,374,101.2,39,82.3,2618,6.2,Slider
SL,8/7/2021,82.9,1.82,6.51,"García, Luis",field_out,hit_into_play,ground_ball,2,69.5,-47,82.5,2307,6.2,Slider
SL,5/18/2021,82.9,1.61,6.73,"Peraza, José",double,hit_into_play,line_drive,309,82,29,82.9,2359,6.3,Slider
SL,8/28/2021,82.8,-1.57,6.25,"Webb, Logan",double,hit_into_play,ground_ball,12,86.8,-11,83,2389,6.2,Slider
SL,5/19/2021,82.8,1.58,6.6,"McCann, James",field_out,hit_into_play,popup,113,74,68,83.6,2395,6.4,Slider
SL,8/27/2021,82.8,1.66,6.06,"Estrada, Thairo",single,hit_into_play,line_drive,254,85.5,22,81.9,2372,6.2,Slider
CH,5/8/2021,82.8,-1.43,5.65,"Knapp, Andrew",single,hit_into_play,ground_ball,5,13.1,-18,82.9,2179,6.2,Changeup
CU,5/7/2021,82.8,-1.64,5.71,"Riley, Austin",field_out,hit_into_play,ground_ball,8,91.5,-13,83.8,2238,6.7,Curveball
CH,4/11/2021,82.8,1.72,6.45,"Albies, Ozzie",field_out,hit_into_play,fly_ball,256,82.5,45,82.4,2016,6.1,Changeup
SL,5/13/2021,82.8,-2.48,6.01,"Acuña Jr., Ronald",field_out,hit_into_play,ground_ball,2,61.5,-51,82.2,2612,5.8,Slider
CH,7/17/2021,82.7,2.77,5.29,"Swanson, Dansby",field_out,hit_into_play,line_drive,304,87.5,25,83.4,1643,6.7,Changeup
SL,8/10/2021,82.7,-0.69,6.1,"Soler, Jorge",double,hit_into_play,ground_ball,87,102.1,4,82.5,2454,5.9,Slider
CH,7/17/2021,82.7,2.88,5.4,"Albies, Ozzie",field_out,hit_into_play,ground_ball,9,78.3,-13,83.7,1472,6.7,Changeup
SL,8/28/2021,82.7,-1.75,5.08,"Riley, Austin",single,hit_into_play,line_drive,194,104.9,10,83.1,2597,6.5,Slider
CH,5/13/2021,82.7,-0.97,7.01,"Freeman, Freddie",single,hit_into_play,ground_ball,55,75.2,3,82.5,1745,6.1,Changeup
SL,6/18/2021,82.7,-1.94,5.51,"Albies, Ozzie",double,hit_into_play,line_drive,200,91.1,12,82,1980,5.5,Slider
CH,5/17/2021,82.7,-1.26,5.66,"McCann, James",double,hit_into_play,line_drive,167,87.2,12,82.6,2225,6.3,Changeup
SL,6/17/2021,82.7,1.76,6.63,"Arenado, Nolan",field_out,hit_into_play,fly_ball,232,84.1,53,82.7,2374,6.2,Slider
SL,5/18/2021,82.7,1.9,6.33,"Fargas, Johneshwy",single,hit_into_play,line_drive,154,74.8,16,83.1,2905,6.2,Slider
SL,4/11/2021,82.6,1.73,6.69,"Segura, Jean",field_out,hit_into_play,ground_ball,26,76.8,-3,83.4,2302,6.4,Slider
SL,8/8/2021,82.6,-1.36,5.26,"García, Luis",double,hit_into_play,line_drive,390,101.9,22,83.2,2064,6.3,Slider
CH,5/11/2021,82.6,-1.39,5.71,"Hernández, Teoscar",single,hit_into_play,ground_ball,2,57.3,-40,82.2,1981,6.1,Changeup
SL,8/11/2021,82.6,1.91,6.58,"Votto, Joey",home_run,hit_into_play,fly_ball,412,103.6,32,83.2,2346,6.2,Slider
CH,8/12/2021,82.6,-2.05,5.41,"Vogt, Stephen",field_out,hit_into_play,fly_ball,325,88.8,35,83.6,1678,6.9,Changeup
CH,5/19/2021,82.6,0.99,6.04,"Ozuna, Marcell",field_out,hit_into_play,ground_ball,61,69.9,4,83.3,1920,6.9,Changeup
SL,9/30/2021,82.6,-2.42,6.11,"Albies, Ozzie",triple,hit_into_play,line_drive,221,99.2,13,83.4,2499,6.8,Slider
SL,7/30/2021,82.6,-3.84,5.5,"Albies, Ozzie",single,hit_into_play,line_drive,152,88.4,9,83.8,2618,7,Slider
CH,8/24/2021,82.6,3.4,5.36,"d'Arnaud, Travis",single,hit_into_play,ground_ball,133,107.7,7,82.1,1805,6.2,Changeup
CH,8/23/2021,82.5,1.65,6.72,"Heredia, Guillermo",field_out,hit_into_play,fly_ball,310,84.2,29,83.3,1660,6.7,Changeup
CH,6/2/2021,82.5,2.73,5.92,"Swanson, Dansby",field_out,hit_into_play,ground_ball,0,51.1,-75,82.7,1949,6.4,Changeup
CH,4/11/2021,82.5,1.58,6.5,"d'Arnaud, Travis",field_out,hit_into_play,ground_ball,99,79.3,9,82.8,2196,6.2,Changeup
CU,5/21/2021,82.5,-1.47,5.51,"Craig, Will",single,hit_into_play,ground_ball,2,66,-48,81.8,2668,5.9,Curveball
CU,6/17/2021,82.4,-2.01,5.52,"Arenado, Nolan",field_out,hit_into_play,popup,179,83.1,60,82,3032,6.2,Curveball
SL,4/13/2021,82.4,1.44,5.97,"Duvall, Adam",home_run,hit_into_play,fly_ball,447,108.2,26,82.1,2292,5.9,Slider
SL,6/2/2021,82.4,-2.96,6.26,"Harrison, Josh",field_out,hit_into_play,fly_ball,1,96.4,49,82.1,2448,6.3,Slider
SL,7/16/2021,82.4,-1.5,6.2,"Riley, Austin",field_out,hit_into_play,fly_ball,253,75,28,82,2450,5.9,Slider
CU,9/14/2021,82.4,-0.51,6.18,"Duvall, Adam",home_run,hit_into_play,fly_ball,425,106.4,24,82.5,2580,6.1,Curveball
CU,6/4/2021,82.4,1.64,6.11,"Acuña Jr., Ronald",field_out,hit_into_play,line_drive,295,98.3,18,81.4,2939,5.5,Curveball
KC,7/20/2021,82.4,-1.38,5.98,"Almonte, Abraham",field_out,hit_into_play,ground_ball,2,88.7,-36,82.7,2544,6.3,Knuckle Curve
CH,4/11/2021,82.4,1.55,6.52,"Swanson, Dansby",double,hit_into_play,fly_ball,332,102.9,25,82.7,2038,6.4,Changeup
CH,4/11/2021,82.4,1.69,6.49,"Ozuna, Marcell",field_out,hit_into_play,fly_ball,349,95.7,31,82.2,2133,6.2,Changeup
FS,5/21/2021,82.3,2.01,5.57,"Smith, Kevan",single,hit_into_play,ground_ball,12,80.5,-10,83,1365,6.6,Split-Finger
SL,5/13/2021,82.3,-3.19,6.26,"Guerrero Jr., Vladimir",field_out,hit_into_play,fly_ball,337,105.9,41,82.2,2540,6.3,Slider
SL,4/26/2021,82.2,1.64,6.27,"Freeman, Freddie",field_out,hit_into_play,fly_ball,278,82.2,43,82.7,2475,6.6,Slider
CU,6/29/2021,82.2,-2.06,5.52,"Pillar, Kevin",field_out,hit_into_play,ground_ball,4,60.6,-34,81.5,3266,6.1,Curveball
KC,5/8/2021,82.2,1.63,6.49,"Adrianza, Ehire",single,hit_into_play,line_drive,211,76.1,22,82.3,2217,6.2,Knuckle Curve
CH,8/12/2021,82.2,-2.3,5.35,"Pederson, Joc",field_out,hit_into_play,ground_ball,109,86.9,7,83.7,1715,7,Changeup
CH,7/31/2021,82.2,-1.36,6.13,"Pederson, Joc",field_out,hit_into_play,line_drive,292,77.8,29,82.5,1766,6.6,Changeup
FS,5/21/2021,82.2,2.03,5.53,"Swanson, Dansby",home_run,hit_into_play,fly_ball,435,106.6,24,83.1,1268,6.7,Split-Finger
KC,8/29/2021,82.1,-1.95,5.68,"Albies, Ozzie",field_out,hit_into_play,ground_ball,35,95.1,-1,82.2,2035,6.4,Knuckle Curve
SL,6/3/2021,82.1,2.21,6.42,"Riley, Austin",field_out,hit_into_play,fly_ball,405,100.7,33,83.5,2272,6.9,Slider
CH,8/23/2021,82.1,1.8,6.68,"Heredia, Guillermo",field_out,hit_into_play,line_drive,170,97.8,9,82.7,1641,6.7,Changeup
CH,6/3/2021,82.1,1.97,6.4,"Swanson, Dansby",field_out,hit_into_play,ground_ball,1,49.5,-63,83.6,1587,7,Changeup
SL,7/4/2021,82.1,1.7,6.55,"Sánchez, Jesús",field_out,hit_into_play,ground_ball,3,41.5,-27,83.2,2191,6.4,Slider
CU,5/31/2021,82.1,-2.4,6.58,"Gomes, Yan",single,hit_into_play,ground_ball,2,87.9,-51,81.7,2651,6.2,Curveball
SL,6/3/2021,82,1.53,6.65,"Mercer, Jordy",double,hit_into_play,line_drive,114,77.1,10,82.3,2294,6.2,Slider
SL,6/3/2021,82,-3.27,6.22,"Heredia, Guillermo",field_out,hit_into_play,fly_ball,217,68.8,38,82.3,2687,6.3,Slider
SL,6/6/2021,82,-1.87,5.47,"Acuña Jr., Ronald",field_out,hit_into_play,popup,18,90.5,82,82.1,2996,6.5,Slider
SL,5/20/2021,82,-1.67,6.01,"Smyly, Drew",single,hit_into_play,ground_ball,90,89.2,4,82.3,2715,6.3,Slider
CH,7/17/2021,82,2.7,5.36,"Smith, Kevan",double,hit_into_play,ground_ball,17,96.7,-5,82.9,1437,6.5,Changeup
KC,5/11/2021,82,2.65,6.08,"Pache, Cristian",field_out,hit_into_play,ground_ball,4,96.7,-23,82,1950,6.2,Knuckle Curve
SL,9/7/2021,81.9,3.11,6,"Albies, Ozzie",single,hit_into_play,line_drive,229,100.3,16,80.8,2417,5.7,Slider
CH,5/21/2021,81.9,2.29,6.06,"Acuña Jr., Ronald",home_run,hit_into_play,fly_ball,355,96.7,36,81.6,1911,6,Changeup
CU,7/30/2021,81.9,-0.42,6.34,"Riley, Austin",home_run,hit_into_play,fly_ball,363,104,45,82,2837,6.4,Curveball
CU,5/31/2021,81.9,-2.03,5.55,"Soto, Juan",single,hit_into_play,line_drive,186,101.2,10,81.8,3031,6.2,Curveball
CU,7/1/2021,81.9,-1.56,6.11,"Lindor, Francisco",field_out,hit_into_play,fly_ball,287,77.7,33,83,2019,7,Curveball
SL,8/28/2021,81.9,-1.52,6.08,"Posey, Buster",field_out,hit_into_play,ground_ball,19,81.3,-5,81.8,2303,6.2,Slider
CU,8/1/2021,81.9,-2.3,5.45,"Tellez, Rowdy",field_out,hit_into_play,ground_ball,8,94,-15,81.8,3062,6.3,Curveball
CU,6/5/2021,81.8,-2.08,5.51,"Lux, Gavin",field_out,hit_into_play,ground_ball,8,86.8,-14,81.3,3155,6.2,Curveball
CU,6/29/2021,81.8,-2.05,5.47,"Smith, Dominic",single,hit_into_play,line_drive,248,92.9,16,81.2,3206,6.1,Curveball
SL,6/20/2021,81.8,1.66,6.62,"Sosa, Edmundo",field_out,hit_into_play,fly_ball,257,72.5,35,82.3,2242,6.3,Slider
SL,7/31/2021,81.8,1.89,6.57,"Bradley Jr., Jackie",field_out,hit_into_play,ground_ball,3,84.9,-34,82.1,2086,6.2,Slider
CU,7/1/2021,81.8,-1.34,6.18,"Conforto, Michael",field_out,hit_into_play,ground_ball,1,42.6,-57,83.1,1893,6.9,Curveball
CU,5/21/2021,81.8,-1.55,5.52,"Vargas, Ildemaro",field_out,hit_into_play,ground_ball,16,91.6,-9,81.3,2694,5.9,Curveball
CU,6/4/2021,81.8,1.61,6.05,"Acuña Jr., Ronald",field_out,hit_into_play,fly_ball,282,88.8,46,80.7,2894,5.5,Curveball
SL,8/8/2021,81.8,2.3,6.49,"Riley, Austin",field_out,hit_into_play,ground_ball,4,65.5,-30,81.7,2086,6.7,Slider
SL,9/10/2021,81.8,3.52,5.57,"Arcia, Orlando",single,hit_into_play,ground_ball,132,97.7,6,81.5,2615,6.5,Slider
SL,8/11/2021,81.8,-0.7,6.12,"d'Arnaud, Travis",single,hit_into_play,ground_ball,98,79.4,7,81.6,2448,5.7,Slider
SL,6/3/2021,81.7,2.28,6.35,"Heredia, Guillermo",field_out,hit_into_play,ground_ball,104,81.8,2,83.1,2358,6.9,Slider
CU,9/14/2021,81.7,-0.36,6.25,"d'Arnaud, Travis",field_out,hit_into_play,line_drive,292,81.8,25,81.4,2596,5.9,Curveball
CU,6/4/2021,81.7,1.73,6.07,"Inciarte, Ender",field_out,hit_into_play,ground_ball,36,69.7,1,80.5,2915,5.6,Curveball
CU,6/17/2021,81.7,-2.09,5.51,"Edman, Tommy",field_out,hit_into_play,line_drive,165,97.3,10,81,3182,6.3,Curveball
SL,7/20/2021,81.7,1.8,6.61,"Pham, Tommy",field_out,hit_into_play,popup,159,87.4,65,81.6,2267,6.1,Slider
SL,4/29/2021,81.7,2.75,5.63,"Heyward, Jason",field_out,hit_into_play,ground_ball,8,91.6,-12,83.1,2690,7.2,Slider
CU,5/31/2021,81.7,-1.97,5.53,"Bell, Josh",field_out,hit_into_play,fly_ball,271,91.6,46,81.5,2984,6.2,Curveball
SL,6/15/2021,81.7,-2.95,6.3,"Vázquez, Christian",single,hit_into_play,ground_ball,134,97.6,7,81.4,2536,6.4,Slider
SL,5/23/2021,81.7,1.37,6.07,"Polanco, Gregory",single,hit_into_play,line_drive,270,93.6,17,82,2656,6.1,Slider
CU,7/1/2021,81.6,-1.31,6.21,"McNeil, Jeff",field_out,hit_into_play,fly_ball,331,94.6,37,82.9,1725,6.8,Curveball
CU,7/1/2021,81.6,-1.51,6.2,"Smith, Dominic",field_out,hit_into_play,line_drive,127,80.7,12,82.3,2018,6.5,Curveball
SL,7/4/2021,81.6,1.89,6.47,"Chisholm Jr., Jazz",field_out,hit_into_play,fly_ball,347,102.6,41,82,2234,6.2,Slider
SL,9/15/2021,81.6,1.62,6.59,"Díaz, Elias",field_out,hit_into_play,line_drive,340,103.2,16,80.8,2320,6.1,Slider
SL,7/18/2021,81.6,2.51,6.02,"Pederson, Joc",double,hit_into_play,ground_ball,74,73.2,3,82.5,2331,6.5,Slider
KC,5/9/2021,81.6,1.54,6.44,"Acuña Jr., Ronald",field_out,hit_into_play,fly_ball,259,77.2,33,81.8,2350,6.1,Knuckle Curve
SL,8/12/2021,81.6,-2.14,5.53,"Swanson, Dansby",single,hit_into_play,fly_ball,210,68.7,42,81.8,2353,6.7,Slider
SL,9/11/2021,81.6,-1.56,5.48,"Duvall, Adam",double,hit_into_play,fly_ball,191,68.8,28,81.6,2133,6.4,Slider
SL,9/7/2021,81.6,-1.61,5.74,"d'Arnaud, Travis",field_out,hit_into_play,fly_ball,240,70.9,37,82.8,2012,6.8,Slider
KC,5/11/2021,81.6,2.46,6.2,"Freeman, Freddie",field_out,hit_into_play,ground_ball,30,95.5,-3,81.9,2202,6.1,Knuckle Curve
SL,7/16/2021,81.5,-1.5,6.15,"Smith, Kevan",field_out,hit_into_play,fly_ball,307,86,38,81,2258,5.9,Slider
KC,8/29/2021,81.5,-1.85,5.73,"Rosario, Eddie",single,hit_into_play,fly_ball,243,71.1,32,80.8,1678,6.2,Knuckle Curve
KC,7/20/2021,81.5,-1.41,5.96,"Pederson, Joc",field_out,hit_into_play,ground_ball,11,95.2,-12,81.9,2795,6.4,Knuckle Curve
CH,6/17/2021,81.5,-2.64,6.12,"Albies, Ozzie",triple,hit_into_play,line_drive,305,97.5,19,82.2,1267,6.4,Changeup
CU,6/17/2021,81.5,-1.98,5.67,"Goldschmidt, Paul",field_out,hit_into_play,ground_ball,3,61.1,-29,81.2,3168,6.3,Curveball
SL,5/8/2021,81.5,2.02,6.23,"Herrera, Odúbel",field_out,hit_into_play,ground_ball,9,34.2,-14,81.5,3240,6.3,Slider
SL,5/23/2021,81.5,1.39,6.02,"Newman, Kevin",field_out,hit_into_play,popup,186,74.2,57,81.3,2631,6,Slider
SL,6/6/2021,81.5,1.76,6.55,"Smith, Will",field_out,hit_into_play,fly_ball,292,91.3,44,81.3,2315,6.1,Slider
SL,9/12/2021,81.5,1.6,6.56,"Brinson, Lewis",field_out,hit_into_play,fly_ball,300,92.3,43,81.7,2225,6.2,Slider
SL,5/8/2021,81.5,1.77,6.68,"Harper, Bryce",field_out,hit_into_play,popup,176,72.8,57,81.5,2396,6.2,Slider
CU,9/28/2021,81.5,-2.08,5.39,"Miller, Brad",field_out,hit_into_play,ground_ball,48,91.5,0,81.1,3143,6.3,Curveball
CU,7/16/2021,81.5,-1.96,5.61,"Wendle, Joey",double,hit_into_play,ground_ball,61,92.5,2,81.6,3069,6.3,Curveball
CH,4/28/2021,81.5,-1.93,6.29,"Freeman, Freddie",single,hit_into_play,line_drive,244,90.2,16,81.5,2065,6,Changeup
SL,4/29/2021,81.4,2.66,5.85,"Báez, Javier",field_out,hit_into_play,fly_ball,269,94.5,51,81.5,2722,6.4,Slider
SL,6/3/2021,81.4,1.68,6.66,"Avila, Alex",single,hit_into_play,line_drive,253,76.6,27,81.9,2407,6.1,Slider
CU,7/4/2021,81.4,-2.09,5.57,"Duvall, Adam",home_run,hit_into_play,fly_ball,433,104.8,31,81.1,3116,6.1,Curveball
CU,8/1/2021,81.4,-2.21,5.41,"Tellez, Rowdy",field_out,hit_into_play,ground_ball,25,93.6,-4,81.6,2997,6.3,Curveball
CU,8/24/2021,81.4,-2.12,5.49,"Gallo, Joey",field_out,hit_into_play,fly_ball,274,77.4,34,80.9,3173,6.1,Curveball
CU,7/1/2021,81.4,-1.48,6.28,"Alonso, Pete",field_out,hit_into_play,fly_ball,277,96.5,46,82.2,1817,6.6,Curveball
CU,5/21/2021,81.4,-1.46,6.28,"Gamel, Ben",single,hit_into_play,ground_ball,1,40.2,-68,82.3,1662,6.7,Curveball
SL,8/1/2021,81.4,-3.49,5.82,"Narváez, Omar",field_out,hit_into_play,ground_ball,8,93.5,-13,82,2077,6.6,Slider
CU,8/24/2021,81.4,-2.08,5.43,"Stanton, Giancarlo",home_run,hit_into_play,line_drive,419,111.7,18,80.6,3214,6,Curveball
CU,9/28/2021,81.4,-1.64,5.62,"Freeman, Freddie",field_out,hit_into_play,ground_ball,9,82.6,-18,82.7,2554,7,Curveball
CH,6/2/2021,81.4,2.71,5.85,"Adrianza, Ehire",field_out,hit_into_play,fly_ball,319,95.8,40,81.7,1881,6.5,Changeup
CH,8/11/2021,81.3,2.04,6.26,"Albies, Ozzie",single,hit_into_play,line_drive,245,97,14,81.1,1825,6.2,Changeup
CH,6/2/2021,81.3,2.78,5.88,"Smith, Kevan",field_out,hit_into_play,ground_ball,7,73.5,-20,81.5,1926,6.4,Changeup
SL,7/18/2021,81.3,-2.29,5.29,"Pederson, Joc",field_out,hit_into_play,line_drive,353,97.1,21,81.8,2939,6.5,Slider
CU,9/10/2021,81.3,-1.41,6.16,"Alfaro, Jorge",single,hit_into_play,line_drive,215,104.5,10,82.6,1986,7,Curveball
CU,5/21/2021,81.3,-1.37,6.24,"González, Erik",single,hit_into_play,ground_ball,2,54,-37,82.7,2036,7,Curveball
CU,6/17/2021,81.3,-2.04,5.51,"Molina, Yadier",field_out,hit_into_play,fly_ball,331,88.9,35,81.3,2989,6.3,Curveball
CU,9/30/2021,81.3,-1.75,6.16,"Miller, Brad",single,hit_into_play,line_drive,211,105.6,10,82.2,1995,6.8,Curveball
KC,4/25/2021,81.3,-2.87,5.89,"Heredia, Guillermo",field_out,hit_into_play,fly_ball,356,97,36,82.3,2464,6.6,Knuckle Curve
CU,6/17/2021,81.2,-2.16,5.45,"DeJong, Paul",field_out,hit_into_play,ground_ball,33,87.1,-1,81.6,2757,6.3,Curveball
CU,8/7/2021,81.2,-2.09,5.57,"García, Luis",field_out,hit_into_play,ground_ball,16,86.8,-10,80.3,3015,6.1,Curveball
CH,4/28/2021,81.2,-2.01,6.31,"Albies, Ozzie",double,hit_into_play,line_drive,214,101.1,15,81.2,2140,6,Changeup
CU,7/16/2021,81.2,-2.04,5.42,"Meadows, Austin",field_out,hit_into_play,ground_ball,28,93.1,-3,81.3,2946,6.3,Curveball
CU,7/1/2021,81.2,-1.38,6.07,"McCann, James",single,hit_into_play,line_drive,236,87.1,16,82.5,1925,6.9,Curveball
CU,5/31/2021,81.2,-1.97,5.45,"Harrison, Josh",field_out,hit_into_play,ground_ball,12,71.4,-10,80.7,3064,6.1,Curveball
CU,6/29/2021,81.2,-2.06,5.59,"Alonso, Pete",field_out,hit_into_play,popup,163,91.1,61,80.6,3044,6,Curveball
SL,7/16/2021,81.2,-1.56,6.01,"Sandoval, Pablo",field_out,hit_into_play,line_drive,286,87.3,19,81,2439,5.9,Slider
SL,9/15/2021,81.2,1.81,5.69,"Soler, Jorge",field_out,hit_into_play,popup,159,94.9,70,81.2,2390,6.3,Slider
CH,7/17/2021,81.2,2.61,5.41,"Albies, Ozzie",double,hit_into_play,fly_ball,397,98.8,27,81.7,1500,6.6,Changeup
SL,5/19/2021,81.2,1.35,6.04,"Freeman, Freddie",single,hit_into_play,line_drive,246,107.6,12,82.4,2182,6.8,Slider
CH,6/30/2021,81.2,1.01,6,"Swanson, Dansby",single,hit_into_play,fly_ball,220,71.2,36,82.4,1632,7,Changeup
SL,4/15/2021,81.1,2.48,5.81,"Freeman, Freddie",field_out,hit_into_play,line_drive,144,100.6,9,82.1,2130,6.9,Slider
CU,4/9/2021,81.1,-1.78,5.7,"Swanson, Dansby",field_out,hit_into_play,popup,175,77.2,55,81.5,2401,6.7,Curveball
CU,7/3/2021,81.1,1.68,6.48,"Chisholm Jr., Jazz",single,hit_into_play,ground_ball,40,95.9,0,81.2,2398,6.2,Curveball
CU,10/3/2021,81.1,-2,5.48,"Peraza, José",single,hit_into_play,line_drive,207,86.5,13,80.4,3064,6.2,Curveball
CU,6/5/2021,81.1,-2.12,5.51,"Lux, Gavin",single,hit_into_play,line_drive,230,106.6,14,81.1,3039,6.3,Curveball
CU,5/7/2021,81.1,-1.93,5.57,"McCutchen, Andrew",field_out,hit_into_play,ground_ball,32,72.1,0,81.1,3079,6.3,Curveball
CU,4/27/2021,81.1,-1.43,6.21,"Marisnick, Jake",single,hit_into_play,line_drive,144,93,7,81.9,1799,6.8,Curveball
CU,5/18/2021,81.1,1.17,6.45,"Lindor, Francisco",double,hit_into_play,line_drive,331,103.5,20,80.9,2611,5.9,Curveball
KC,10/2/2021,81.1,1.95,6.61,"Nimmo, Brandon",field_out,hit_into_play,ground_ball,13,101.8,-10,80.2,2112,5.8,Knuckle Curve
CU,5/8/2021,81.1,-1.61,6.31,"Bohm, Alec",field_out,hit_into_play,ground_ball,6,80.5,-13,82.1,1950,6.7,Curveball
CU,4/10/2021,81.1,-1.53,6.32,"Bohm, Alec",single,hit_into_play,line_drive,189,98.8,10,81.8,2024,6.7,Curveball
CU,7/16/2021,81,-2.1,5.48,"Lowe, Brandon",field_out,hit_into_play,line_drive,336,96.5,20,81,2946,6.4,Curveball
CU,8/7/2021,81,-2.05,5.56,"Hernandez, Yadiel",field_out,hit_into_play,ground_ball,5,78.9,-27,80.9,3013,6.2,Curveball
CU,9/30/2021,81,-1.68,6.09,"Harper, Bryce",field_out,hit_into_play,fly_ball,321,94.6,40,81.9,1897,6.8,Curveball
CU,7/4/2021,81,-2.06,5.55,"Aguilar, Jesús",field_out,hit_into_play,fly_ball,365,98.9,36,80.5,3094,6.3,Curveball
CU,6/5/2021,81,-2.16,5.47,"McKinstry, Zach",field_out,hit_into_play,ground_ball,64,81.4,3,80.6,3033,6.2,Curveball
CU,5/31/2021,81,-2.09,5.49,"Ross, Joe",single,hit_into_play,line_drive,175,77.8,13,80.5,3059,6.1,Curveball
SL,8/11/2021,81,-1.38,5.11,"Suárez, Eugenio",field_out,hit_into_play,fly_ball,337,93.6,43,81.3,2138,6.3,Slider
SL,8/1/2021,81,-3.22,5.77,"Adames, Willy",field_out,hit_into_play,line_drive,288,95.1,17,82.2,1838,6.9,Slider
CU,7/21/2021,81,1.63,6.47,"Kim, Ha-Seong",field_out,hit_into_play,ground_ball,46,92.7,0,80.1,2303,5.9,Curveball
CU,7/30/2021,81,1.44,6.5,"García, Avisaíl",single,hit_into_play,ground_ball,1,68.1,-51,79.7,2806,5.8,Curveball
CU,8/1/2021,81,-2.1,5.49,"Escobar, Eduardo",field_out,hit_into_play,fly_ball,296,89.4,42,81.1,3050,6.3,Curveball
